,perplexity,prediction,percentage,entropy_rate,rates
4237,41.5,Human,0.0,0.7948863327410356,"[0.7788254997320824, 0.9896658987593876, 0.7841639113500408, 0.8126018549150219, 0.7797810290923736, 1.0682900278265284, 1.0636528514142598, 0.0, 1.0244438667705074, 0.7749623795938614, 0.943920489202274, 0.7763764952276155, 0.0, 0.8249067023723938, 0.7682579698904461, 0.7692608543771798, 0.7795601226681129, 0.765460246603085, 0.7873914195559106, 0.7849099986356359, 0.8071570011315721, 0.8198652310676976, 0.765460246603085, 0.7772405164789052, 0.9065829596101646, 0.7783538860331163, 0.8277209830856934, 0.7826703093273363, 0.7908117324017879, 0.7738008569066126, 0.7783245370404637, 0.0, 1.0284894069703612, 1.0663728771267116, 0.9714329699517221, 0.88004632140561, 1.062762196739291, 0.9413127195244962, 0.8748143151493278, 0.8577767118418871, 0.8229122459998967]"
4238,26.3,Human,0.0,0.828629195191961,"[0.7572960990124535, 0.8143142202321785, 0.839379488365237, 0.9028418170924121, 0.7913673401486966, 0.904060665699497, 0.8463129370064976, 0.8637438757349254, 0.7894443983586746, 0.7831636286782083, 0.745509333053927, 0.7855308219644409, 0.8300723130771349, 0.766944378809487, 0.8014059924074358, 0.9050798633812037, 0.8446473918833426, 0.8667148835127773, 0.8703573349257623, 0.777533836752463, 0.950200776941051, 0.8095499725810512, 0.8097301036208844, 0.7852108976250203, 0.7819046876018358, 0.7882258004265746, 0.7522611764319458, 0.9061541054491175, 0.758676683247841, 0.7745760015289027, 0.8515691433720683, 0.7482613277716805, 0.8470460478492006, 0.8238828460530103, 0.8745090903843705, 0.849243299689437, 0.901166460308937, 0.7902475253757537, 0.8985107726850221, 0.9138453488716778, 0.8733043149582573]"
4239,30.09,Human,0.0,0.7585121069182265,"[0.7620861649511298, 0.7829910722241697, 0.787113354063223, 0.7741511712095657, 0.7540241148867622, 0.7807933972532363, 0.7244690834713934, 0.6964359282300303, 0.7321030216624956, 0.7276211280506206, 0.7404124513064283, 0.7335039502582613, 0.7844059610544218, 0.7297974374092987, 0.7232376386088583, 0.7288535165937249, 0.7344932299711509, 0.7714662786011464, 0.7889880338878029, 0.8121693919600675, 0.7313970992432178, 0.8053714269819153, 0.8145302636846821, 0.7387907558921214, 0.7244357125931248, 0.7162966741299359, 0.743026540471659, 0.7299130869328727, 0.722402468569022, 0.7552017971408721, 0.7576606294380298, 0.7738121845885065, 0.7410082579306533, 0.7509177033631033, 0.7772543999670768, 0.7558663427685016, 0.7816303437125143, 0.785163500647274, 0.8123214217967164, 0.7870633819792668, 0.8258160661624312]"
4240,32.31,Human,0.41,0.581147610111164,"[0.7163295373265504, 0.7175555773821716, 0.6475715184567262, 0.6333074392005813, 0.6206664090043663, 0.5934880739055416, 0.6703369394821489, 0.0, 0.0, 0.7042679143692935, 0.623412540808333, 0.0, 0.7394279056366806, 0.7567555474410363, 0.6219945222305998, 0.7210351110695474, 0.0, 0.7887166846299922, 0.0, 0.8284531367993964, 0.7934753720958273, 0.7165302026131865, 0.6667679124234976, 0.0, 0.6329349851525489, 0.6458987502352372, 0.751721883196022, 0.638865078369479, 0.6707372592363237, 0.0, 0.6511324024995941, 0.7533869795284438, 0.698293952583372, 0.6527837995431012, 0.7041652692705996, 0.7026320101677884, 0.7376240413888793, 0.7793625291029989, 0.7427625823554688, 0.7574108204404463, 0.7472473266119444]"
4241,39.15,Human,0.0,0.7424953336582938,"[0.8242041809810433, 0.6111593360813425, 0.7164169556480359, 0.6107639573872219, 0.611357329379871, 0.6473531123115639, 0.646052123845332, 0.8391813849565949, 0.8256114298619894, 0.8403170014998019, 0.8394267839649743, 0.8391563699738175, 0.8397664901342023, 0.6618948351657333, 0.8279107173783149, 0.8404959324382127, 0.8244365496687719, 0.6126736330549625, 0.839697197956131, 0.8398482898036618, 0.6862464829463527, 0.6115547147754631, 0.8390426396755513, 0.8396846904647423, 0.6944313799358591, 0.8393449842955143, 0.8397789976255907, 0.6965265331604356, 0.8388859559826609, 0.8390268334695276, 0.839062062812969, 0.8388984634740493, 0.6808701196758464, 0.6103685786931011, 0.6117539238798638, 0.6105659640886935, 0.7010222699785575, 0.6115553226783994, 0.6873279758724066, 0.6962728027542205, 0.692364372258662]"
4242,32.8,Human,0.39,0.8775860275543109,"[0.7801293468209725, 1.0485137342090531, 0.7830668154825242, 1.0832356023002445, 0.783699091724724, 0.7799787010553405, 0.7817783534993251, 0.7808742757785195, 0.7817991597810463, 0.7829263771629749, 0.7832783696925117, 0.781883244938393, 0.8846196619312073, 0.9100840938166118, 0.7849939993425675, 0.7798615061032887, 1.0597096111811308, 0.9830433673623353, 0.7807204105086416, 0.7821944342475187, 0.7820578413837447, 0.8935324521807322, 0.7816763331521996, 0.7825619465985824, 0.7824365587622181, 1.0320238223253766, 0.7825390982495991, 0.7789769308015266, 0.8316994237502907, 1.0887845938305536, 0.7817317730427672, 1.024889854651399, 0.825449196683847, 1.072525034938412, 0.946373583619217, 0.891622004817443, 1.0526060878744687, 1.0271780801891153, 0.8143445391167625, 1.1026854999453544, 0.9889423168742069]"
4243,35.83,Human,0.0,0.8504427589404525,"[0.8401806822607814, 0.9032985308962919, 1.0106783796401653, 0.0, 0.8710727653772928, 0.775860826200288, 0.7964552942395057, 0.9372568464853939, 0.8953987129163309, 0.8311894149345953, 1.1177972624131824, 1.0858851461954155, 0.0, 0.8810710259698608, 1.0125225297095526, 0.7953580158837878, 0.8770465819692693, 0.8273012012608536, 0.8353171643445885, 0.7922051388915818, 0.8844436407742975, 1.0922535727222678, 0.8691310702460419, 0.8773984590941966, 0.9080004471197597, 0.9645248331008778, 0.9256869276793736, 0.8751126563203177, 0.8519639841502812, 0.0, 0.8105343880022763, 0.8260675435006545, 1.0534910567428204, 0.9079798533513247, 1.0387407660291659, 1.0992301287458952, 0.9528268301198488, 0.896228823368266, 0.8886195865843166, 1.1282277194923047, 0.9317953098255263]"
4244,42.0,Human,0.51,0.5166628253275638,"[0.0, 0.6880795653468106, 0.0, 0.7073160550166815, 0.0, 0.0, 0.7893796967829876, 0.6923022914437357, 0.6959527527035196, 0.0, 0.7870948819280368, 0.0, 0.6982959771587189, 0.0, 0.6839723699755016, 0.6846511835100121, 0.8421016071823675, 0.0, 1.0605345764560632, 0.7084552310647488, 1.013477330558609, 0.0, 0.7032642881132002, 0.0, 0.9280917440568959, 0.7198841373344054, 0.0, 0.0, 0.992929854692377, 0.0, 0.6717711810811775, 0.0, 0.0, 0.9406495350314672, 0.7596663050297664, 0.7845184803531983, 1.0012943766979172, 0.9357695371945205, 1.030207784974433, 0.9071840355306827, 0.7563310592122786]"
4245,31.8,Human,0.0,0.6649779924413215,"[0.7849720834626972, 0.8683839006734535, 0.0, 0.694507014423631, 0.6522485520062342, 0.7577981094881291, 0.7235872879547134, 0.7980057343647057, 0.6643697295176143, 0.7417095650002505, 0.7703452057273354, 0.0, 0.6317004962188507, 0.630571616529529, 0.707512782178576, 0.8910529835293186, 0.6403360747343331, 0.7216452246571857, 0.7703768223432172, 0.7542602907472427, 0.6959534031016307, 0.0, 0.8513434415398009, 0.0, 0.6227755781137397, 0.6639897135941178, 0.0, 0.68148198547466, 0.889467551201195, 0.895636166575638, 0.6154349880686518, 0.7163099067265128, 0.7861927335460394, 0.781034441009053, 0.8485762136616753, 0.8238233745893228, 0.8570848968918848, 0.8672911026133334, 0.7621985487792111, 0.8403895514565776, 0.8617306195941214]"
4247,69.81,Human,0.0,0.5315721640468575,"[0.0, 1.2540619530866657, 1.1067450309959626, 0.0, 1.0478985986084772, 0.0, 1.086987705530747, 0.0, 0.0, 0.0, 1.1941800236699038, 0.0, 0.0, 0.7086366975234648, 0.0, 1.057822189523558, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0540157835875288, 0.0, 0.0, 1.0025272737235087, 1.1311824426177945, 0.0, 0.0, 1.141668375702133, 0.0, 1.132065175897428, 1.1838781705687231, 1.1140076990481058, 1.154411774554298, 0.8830437948438334, 1.0835962827888301, 1.126379688837049, 1.1504556574035354, 1.1808944074096117]"
4248,25.07,Human,1.12,0.8883577739382396,"[0.81563383004546, 1.0510659051150968, 1.0484702757485753, 0.8914747912976596, 1.0346827864847261, 0.9792038634625388, 0.9800475541199374, 0.9983666982757305, 0.9211360734432177, 1.049555520674459, 0.7489347287258641, 0.9878246611585009, 1.0197882700793992, 0.0, 0.7564250250058836, 0.9342935984680368, 0.9840290054677951, 0.9840290054677951, 0.9797238451272025, 0.9726792777768427, 0.9345929634960162, 0.9074086164966313, 0.9462077684146202, 0.7430283839240337, 0.0, 0.0, 0.8325719404863686, 1.0463787885243032, 1.007716697675983, 0.9226428474923694, 0.7996226457612917, 1.0368323002828612, 1.0701144499145256, 1.010116396749178, 1.087131468534842, 1.0473850953159292, 0.8433261657938841, 0.9973161972200797, 1.0172956364293322, 1.0306553653730484, 1.0049602876377999]"
4249,40.97,Human,0.74,0.6030598816089301,"[0.6172756861493287, 0.5596992966272999, 0.6288076797332945, 0.5547424379465992, 0.5818212032915198, 0.5882942242956538, 0.5932935248773379, 0.6354897764810031, 0.6413658962812404, 0.6891407353125736, 0.5378360557119783, 0.600036471138872, 0.6282509239875088, 0.6511176882943616, 0.5870235440858376, 0.5789508522547495, 0.607817110188689, 0.5859199715985753, 0.5945915800045849, 0.6462900091523164, 0.5866839618222534, 0.6359519490344528, 0.612291468736042, 0.6399323437101918, 0.5676262082766969, 0.6153888372342871, 0.5814105806572406, 0.6537796320899653, 0.62623018330387, 0.5583255958822233, 0.6038233276907354, 0.6346849108537831, 0.532256090189532, 0.6140022090958116, 0.6302809531406839, 0.5938087771793747, 0.5996375965504137, 0.6098495427359091, 0.5470362513687792, 0.5966205098857427, 0.5780695491148238]"
4250,39.92,Human,0.0,0.8496090556997006,"[0.726159159688547, 0.7243220337188913, 0.7449678397480477, 0.7323323824110917, 0.832274778448994, 1.0959673889147263, 0.9812396218552086, 0.8321287545629276, 0.7261914125815561, 0.7354235922811859, 1.0936214724181934, 0.7362726777934855, 0.7450540184467486, 0.7346626642174052, 0.7357303670834969, 0.7454875406505834, 1.0808300429346178, 0.7613038451033105, 0.8063965553392627, 0.729205767894645, 0.8590019773927116, 0.736392245401515, 1.1553229709202768, 1.0502408915422132, 0.7418002164018018, 0.7393307520911014, 0.9931601681620058, 0.7300263483860562, 0.7319111512295868, 0.0, 0.7420860760149032, 0.7319588896404239, 0.8844745934650687, 1.0310946664931406, 1.1547930404822042, 1.1034843013807552, 0.9081498412657517, 1.0428563711875942, 1.050835323812921, 1.144769306018523, 1.0027102363062497]"
4251,23.63,Human,0.97,0.6909159009317889,"[0.8646546485684655, 0.7530030569807803, 0.7215243754467998, 0.7078686004973667, 0.8025443374111578, 0.6931734747860274, 0.702062596769909, 0.6550419177137603, 0.681091463904993, 0.0, 0.6746168370760036, 0.6254423737783378, 0.6579134807336706, 0.6949098224911169, 0.6257400289004458, 0.0, 0.6615207186522712, 0.7209122666504729, 0.8939904956182088, 0.0, 0.7359102794341064, 0.9014689872165579, 0.6277940204015143, 0.7834563261455543, 0.6796749290381568, 0.0, 0.9250901286032793, 0.667841881221463, 0.8758531996121056, 0.6487854687952374, 0.6474767307753121, 0.9133433578204483, 0.8460953009584653, 0.7724313831518144, 0.8471078497565377, 0.7719762793760488, 0.9499449682854167, 0.8897233786040902, 0.8841867238942307, 0.935757367327981, 0.887622881805244]"
4252,18.75,AI,2.45,0.3966473182168628,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.7564625069877323, 0.0, 0.0, 0.9158714684058348, 0.6437775457021431, 0.0, 0.0, 0.8227392992474617, 0.0, 0.0, 0.0, 0.859860861627542, 0.0, 0.7276135976678508, 0.0, 0.0, 0.0, 0.8783377502696454, 0.7857201489677852, 0.0, 0.8324466162470796, 0.0, 0.0, 0.0, 0.7055682821766449, 0.7307638027500001, 0.0, 0.7877301932031859, 0.8737466635521755, 0.8607089231462538, 0.8423627545555561, 0.9342209710940972, 0.8540546460185257, 0.9065867499768729, 0.8135050974966559, 0.7304621677983307]"
4253,14.82,AI,6.41,0.7195275921469038,"[0.0, 0.0, 0.9732355185658843, 0.94765633699704, 0.9574542068084222, 0.0, 0.9303924900344279, 0.9404496461344846, 0.9323590208424363, 0.0, 0.9571859340940286, 0.8488068211614282, 0.7254020257325544, 0.0, 0.9181440105590234, 0.9248104682719649, 0.9077520563287856, 0.0, 0.0, 0.8960112635671711, 0.9408750627855584, 0.8566358868034597, 0.9092905190835104, 0.9277920620812502, 0.9256135666962624, 0.0, 0.9319937677962802, 0.0, 0.9360327839546506, 1.0288707512882358, 0.9748854539995562, 0.8935380297730038, 0.9844195444681539, 0.9201810160398743, 0.8512201989698116, 0.9084951457936654, 0.8963115605600912, 0.863384092362636, 0.8656490027389581, 0.9637826169856161, 1.0620004167448311]"
4254,35.69,Human,0.0,1.0805386020448922,"[1.0518613861704433, 0.9605740663013026, 0.9588502954551825, 1.0346783071931798, 0.9642740942948955, 1.1486113280087935, 1.2318228437325722, 0.9855166363971802, 0.9997456826010674, 0.9310009028650342, 1.0194673007641635, 1.1922601985222052, 1.2662561617127168, 1.0464524995917797, 1.19951273962979, 1.1481362256287972, 1.0034948496214102, 1.1073942539603892, 0.9546257978509878, 1.0508419722977387, 0.9141292296564892, 1.252197748974242, 1.006007731801651, 1.0416582552952576, 1.3339524816652861, 0.9642309643243365, 0.9817941428320256, 0.9176878507324284, 1.0465146794706115, 0.9132582382878164, 0.9854146337876286, 1.0453745074436411, 1.0481491443272524, 1.0411575568280824, 1.2834680422194187, 1.1217181888491479, 1.3505908002747502, 1.2568976747233624, 1.1175794784114383, 1.1732555237996651, 1.2516682675364061]"
4255,40.46,Human,0.0,0.24406335789450534,"[0.0, 0.0, 0.0, 0.0, 0.6374288164496238, 0.6673395710201526, 0.0, 0.0, 0.6872405076384698, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6814360677914607, 0.0, 0.8215025425358876, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9145152743332439, 0.0, 0.0, 0.0, 0.0, 0.9141712776498299, 0.0, 0.0, 0.0, 0.0, 0.8215132508724111, 0.0, 0.6864113019460399, 0.0, 0.6847528905611803, 0.8142509221941211, 0.9148592710166579, 0.7611759796656401]"
4257,42.92,Human,1.58,0.7634159382229078,"[0.7031914844177061, 0.7867012208039124, 0.9878268549307081, 0.7167622093034707, 0.6984462269513528, 1.0117580487039017, 0.9175845683132825, 0.7367184123013218, 0.792562830332729, 0.0, 0.7240150196392358, 1.0358456464965418, 0.7608767618691261, 0.7987922343778492, 0.7425759277697278, 0.8950624618803074, 0.98838359075551, 0.7275493457473922, 0.7975701148548711, 0.8282180078639152, 0.799486212376884, 0.0, 0.7842051208173472, 0.7111800040106686, 0.7602635495012601, 0.9293324957695749, 0.7579360519509978, 0.7073440058593774, 0.0, 0.7745247787042088, 0.7111781085785589, 0.8734719468945201, 0.7533635379794629, 0.7540442253406358, 1.03804163084594, 0.8982502737547325, 0.982065951939591, 0.8385864195004831, 0.8218372481549279, 0.8061301650569149, 0.948370772790274]"
4258,38.7,Human,0.0,0.8358109682985574,"[0.8242417027380949, 0.8135801102687586, 0.8172865003880271, 0.7285898968120328, 0.9439983934869088, 0.8968966354469041, 0.8926230265269718, 0.8300217963456484, 0.8476922238561423, 0.7647557708020394, 0.9469217675791182, 0.7150800313468879, 1.0013146854760824, 0.7882710308714678, 0.8229766213075956, 0.8298111195416286, 0.7907812715321291, 0.7650705647066173, 0.8395208328140402, 0.9260113122880315, 0.8323512827177093, 0.0, 0.825692937517853, 0.8483722123079702, 0.9011702443668366, 0.8480092583926494, 1.0389579649310565, 0.8541353602064164, 0.8690180053907328, 0.8903839068279777, 0.8198729737849376, 0.7832908219812373, 0.8164030077884405, 0.9453863037787256, 0.8644062287882828, 0.8203800934133294, 0.9773016973588581, 0.8058954451760258, 0.8883726557136736, 0.916456484645531, 0.936947521017471]"
4259,42.85,Human,0.0,0.5909302238862916,"[0.0, 0.9180273695851998, 0.7720484561065881, 0.0, 0.9632929511759142, 0.7719872563524487, 0.0, 0.6820622788622215, 0.7370154168687191, 0.7484484838957659, 0.0, 0.0, 0.8679515651743932, 0.7788859069439442, 1.0194887437328, 0.8276552055575255, 0.0, 1.022581974969946, 0.9009276122147246, 0.0, 0.7847897675174917, 0.748366555813263, 0.7579459158153953, 0.76478315658928, 0.0, 0.0, 0.0, 0.0, 0.7412669801117825, 0.7741544848058545, 0.0, 0.6664593823506438, 0.9791165408358798, 0.9080796206042021, 0.7800274855377825, 0.876850200817945, 0.7724940256401088, 0.9668295323489731, 0.8275462166561135, 1.0079355074121092, 0.8611205850409368]"
4260,40.08,Human,0.99,0.6482790390123938,"[0.0, 0.0, 0.7365662746079661, 0.7979270358866831, 0.0, 0.7160985693795673, 0.719274249074767, 0.7557829768093283, 0.83632705971424, 0.81051698311288, 1.0011543017165287, 0.7579835643779039, 0.0, 0.7838729516603505, 0.8185924320503851, 0.7749616901838848, 0.0, 0.0, 0.9278514906594062, 0.0, 0.9694993617862597, 0.7645518168489752, 0.7827045202834786, 0.8557757666056166, 0.9145448806433479, 0.8598048540161167, 0.7550320557188211, 0.8832420722643083, 0.0, 0.8136166544961476, 0.7606994647763715, 0.0, 0.7323614210924861, 0.769121004089919, 0.8428321881182853, 0.7386290790742963, 0.9782290874593284, 0.923507470480695, 0.8727283927213763, 0.9657229298917428, 0.9599279999066782]"
4261,45.47,Human,0.0,0.7357803548068265,"[0.7115006405600499, 0.9630689892128642, 0.778960417036827, 0.7659436922911522, 0.6848055022266093, 0.9004912687638658, 0.9111715717516038, 1.0083766728203813, 0.6821930370762973, 0.0, 0.0, 0.7659436922911522, 0.6946818477326375, 0.6898539229708374, 0.7266629993704511, 0.7299061503177697, 0.0, 0.8313738075959524, 0.712285885143489, 0.7853137037218054, 0.9086042591091885, 0.8316567600738947, 0.7358484994433894, 0.8633745423387506, 0.7256324606028531, 0.6777980544149587, 0.6880371654750123, 0.7142444963510739, 0.6767796035531491, 0.7341703246374934, 0.6796277530924068, 0.760256876666659, 0.9735735929788248, 0.9641202710260707, 0.9223560286169094, 0.9612847438731639, 0.7899267008170962, 0.7477380416519079, 0.8442106479067729, 0.8569448250422251, 0.7682750985243373]"
4262,51.77,Human,0.0,0.7930268577324716,"[0.8869910491314683, 0.7793559389044236, 0.908738954968991, 0.78795863296091, 0.8138016522152572, 0.6874137610138887, 0.786287794196452, 0.7380454893256047, 0.7518367316960902, 0.7646242324605692, 0.7715507068391795, 0.7738331846093784, 0.7525682891520293, 0.7533606319467114, 0.7461158667198967, 0.7793802759902364, 0.7957726777197883, 0.762636530821178, 0.7665447077620001, 0.7540855139875099, 0.7848643002528986, 0.7653959024599265, 0.7839349762742466, 0.7931979787176158, 0.8324422071843494, 0.8118308738449982, 0.7490655549008999, 0.7574005359381598, 0.8783474122155204, 0.750616216331073, 0.8725728303446325, 0.7552277604607535, 0.927175979118136, 0.8318768576327419, 0.8228437223620165, 0.7286237095630212, 0.7156496497340474, 0.8318291511942466, 0.7867639505739265, 0.8631318157522171, 0.9104071597543435]"
4263,52.11,Human,0.0,0.8034885569133865,"[0.8940484697880858, 0.7686102122712287, 0.8215339608030864, 0.7978859282708427, 0.8725302178889505, 0.7402278124929046, 0.7658269273366737, 0.8811986881057103, 0.738042046928513, 0.7391679799355494, 0.801426453242761, 0.7453075706662401, 0.7672030232215042, 0.7329933587760458, 0.7473436024114403, 0.7801481791914536, 0.826344402096045, 0.8963471706819193, 0.6724759367989609, 0.7517051240556085, 0.7525595153060143, 0.7549874919798095, 0.7452586750769555, 0.762570648750332, 0.7791690347122805, 0.7755007167763494, 0.8812879883027591, 0.9208999034687673, 0.7602089544086013, 0.8328004722832462, 0.7521125029057915, 0.738485101115071, 0.8599973461836463, 0.9205613115766386, 0.86391099440506, 0.7990941192299188, 0.8320060050988904, 0.8982214027946782, 0.7622749650915154, 0.8907042461771273, 0.9200523728418764]"
4264,51.68,Human,0.0,0.7966454419417618,"[0.7691144764319876, 0.7645926345982075, 0.7548569226215124, 0.7847685520222345, 0.8625025467805387, 0.7159815116012751, 0.7320763695145963, 0.7731901470374329, 0.7566607259465895, 0.8822202023776436, 0.7808245553286474, 0.7335789533385636, 0.6729053695729016, 0.7834142941794789, 0.776782059608162, 0.7435942341291748, 0.7555125227865765, 0.8744540342636997, 0.8597573817947629, 0.7731014858445846, 0.7592228581152551, 0.7711614642934006, 0.8267577524759226, 0.7575074349123986, 0.7400801031031748, 0.7719806479559631, 0.7639585274120226, 0.7627466987680306, 0.871979851979733, 0.7776860543799461, 0.8099460083879925, 0.87520045220078, 0.8065754874895918, 0.7610744952559172, 0.7654858333305399, 0.8604170461326733, 0.9297317657323259, 0.8779976392592476, 0.8223025271028038, 0.924659874636705, 0.8761016169092329]"
4265,31.22,Human,0.48,0.5112828246984965,"[0.5296186455916108, 0.33445640317587344, 0.6001935981251, 0.5331035722777524, 0.47122085540161, 0.12414642852438239, 0.38625724713054305, 0.44414820557486934, 0.7176709101357756, 0.408139764562169, 0.6860223132320896, 0.6720692624545217, 0.49336540780528854, 0.4336511994990838, 0.4230302872094445, 0.583714506029782, 0.6177811899667001, 0.307913698555515, 0.0, 0.6750758045888532, 0.3568204322609248, 0.4121236219952774, 0.6000316519227189, 0.4450029601031374, 0.439908277750324, 0.5026444426176513, 0.430297537562506, 0.5395318198012016, 0.3830023003941254, 0.5075916431579648, 0.7067783562155865, 0.4530741007179617, 0.588900302252396, 0.6951885116897893, 0.646628590346696, 0.760046220399132, 0.4508742756152259, 0.6781371173841978, 0.6577212432747409, 0.5253581235511006, 0.7413549837847373]"
4266,29.66,Human,0.41,0.5145978178742959,"[0.659796735302946, 0.0, 0.6152178930211271, 0.0, 0.7874397694442787, 0.0, 0.8215964592195543, 0.0, 0.5444015388964504, 0.5673719232758487, 0.6477309238610252, 0.6462977142660917, 0.560429060214328, 0.662362304778961, 0.7550860181701734, 0.7915207747005053, 0.6498096274068339, 0.7299920867566235, 0.0, 0.7684536204885155, 0.0, 0.0, 0.5350110349670023, 0.4760385413266329, 0.7113875366759796, 0.0, 0.7890141428717471, 0.0, 0.7169021250391834, 0.587384645703111, 0.7932661599011419, 0.0, 0.5051694550563574, 0.7627907518692674, 0.6818793856049425, 0.6400687702061146, 0.7677373884155715, 0.7008886238993649, 0.7830627354044123, 0.7335720013272974, 0.7068307847747415]"
4267,21.61,AI,0.0,0.5488825747868654,"[0.6575480235917635, 0.0, 0.6692217940718167, 0.7439446688609604, 0.663100806715269, 0.5925342126039866, 0.6511758280121513, 0.7739831596751718, 0.6562271105807017, 0.0, 0.6235516273933593, 0.6306226724947255, 0.0, 0.7339121326945333, 0.7185737177337824, 0.6302075454764827, 0.0, 0.602823324616124, 0.0, 0.6426250147886379, 0.6845248215044567, 0.6034444316843531, 0.6206911942575455, 0.6398806546452787, 0.6502939369785072, 0.6253000496537243, 0.6801012373760728, 0.7978748278890416, 0.0, 0.7663229010500375, 0.0, 0.0, 0.7677126792450384, 0.6608058059570063, 0.7042409281845539, 0.7253155730638476, 0.6700282301869914, 0.7179923565580734, 0.7482321992552152, 0.7090566207857317, 0.7423154786765432]"
4268,46.63,Human,0.0,0.6316318805130213,"[0.7054340469726933, 0.7040117389403908, 0.6920387555171043, 0.9141491037574229, 0.6891833475953691, 0.0, 0.0, 0.6395565403771641, 0.6538180492238931, 0.7325652832743156, 0.0, 0.0, 0.0, 0.743684542011192, 0.807431234456827, 0.6752524678949329, 0.9431573560111032, 0.6749992702752147, 0.9424492496508532, 0.7195018582589183, 0.0, 0.6899995851286335, 0.7147074125914299, 0.6793646350993872, 0.68308600873972, 0.947110496715858, 0.0, 0.8843763981642385, 0.7906712696519016, 0.6969950408580333, 0.8192244919202166, 0.0, 0.9250069271252471, 0.7053469113417197, 0.8576016764223698, 0.762215421437306, 0.9445695017649118, 0.964470309045827, 0.9433860268966074, 0.8155298089183679, 0.8360123349947041]"
4269,9.78,AI,2.94,0.6576879185188932,"[0.7317956358324189, 0.7581918267838688, 0.7811343554501355, 0.5789936599289601, 0.5770908093894017, 0.7384717010010109, 0.6836852899799333, 0.5043033963802726, 0.8006495826115938, 0.5629285838043431, 0.0, 0.6813393125857156, 0.6103160681294962, 0.6600808842877008, 0.5083131916461006, 0.6505593376099044, 0.6101306363195623, 0.6544988451592165, 0.6235772883882745, 0.4757851552080159, 0.7825041137680023, 0.5715119851613042, 0.7519597688553831, 0.6624914643962392, 0.7130819764592772, 0.6449126399037517, 0.656550096075452, 0.7575601455114649, 0.7517711366273292, 0.761063438717844, 0.536322142232031, 0.5233708710299115, 0.7263926111034481, 0.7367154497652806, 0.6995026149791618, 0.8533734719539112, 0.6733379763743689, 0.7501759345808291, 0.7539864184103466, 0.688929301868388, 0.777845541004968]"
4270,33.63,Human,0.0,0.4151647405868172,"[0.7721841618217394, 0.8360102844678258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7971804715428432, 0.0, 0.0, 0.0, 0.5544740389923449, 0.0, 0.6813336331536759, 0.0, 0.0, 0.0, 0.7283337765856692, 0.7594206770644, 0.0, 0.73929258176167, 0.7677661730676559, 0.7096554642869898, 0.0, 0.758630111131874, 0.7428740569662273, 0.8214677093478097, 0.0, 0.0, 0.0, 0.7305929080626705, 0.734686605146523, 0.6472883336183727, 0.775969261615142, 0.7709854622524753, 0.7617468416187188, 0.6941392206780729, 0.7707985177480757, 0.7559363116792441, 0.7109877614494856]"
4271,42.52,Human,0.41,0.739678269095664,"[0.6714042695100717, 0.9518978000849266, 0.9233663700468496, 0.670743363786742, 0.6569168743745515, 0.6863689977056281, 0.0, 0.7414222938366625, 0.790236785740301, 0.6983714395026962, 0.7599335267537632, 0.8664175466527291, 0.6670765696978701, 0.6853599102532585, 0.6774784191922918, 0.695344490909773, 0.8500459154196148, 0.6944763880176298, 0.0, 0.0, 0.9334494099970789, 0.7077828817039644, 0.689866056011442, 0.6826519562836713, 0.6802382486531376, 0.8048352863432289, 1.0258210832110606, 0.7139238088174605, 1.012367257308617, 0.7421273389579036, 0.6784733931136793, 0.9903859250166369, 0.6719019478833508, 0.8700850135081933, 0.9215640209766696, 0.831516275390794, 0.8058351424713679, 1.0129426171441926, 1.0675927093154027, 0.8042991604384269, 0.9922885388905784]"
4272,25.17,Human,1.82,0.27934725195290067,"[0.0, 0.0, 0.7576521109730178, 0.0, 0.0, 0.0, 0.0, 0.735008622032665, 0.0, 0.0, 0.0, 0.5699298164982209, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.866799559100419, 0.7457600269743085, 0.5905752415385475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5912916909063921, 0.6947409809790772, 0.0, 0.0, 0.0, 0.0, 0.7496899804723008, 0.7157801466810908, 0.761917508851905, 0.6423758726723966, 0.7386085007312413, 0.8409513373329919, 0.6914417582254765, 0.0, 0.7607141760988777]"
4273,23.87,Human,0.0,0.6023655231444767,"[0.8241737964389795, 0.7671397676335939, 0.7816931579299485, 0.0, 0.0, 0.7832288091546221, 0.0, 0.7780414585485619, 0.0, 0.8085210285051699, 0.6505356419817809, 0.8717911190969593, 0.8150352403328246, 0.8867447596606737, 0.7500065637433895, 0.8295877551793277, 0.0, 0.8146525827887399, 0.0, 0.7237527093543245, 0.0, 0.8009454935299942, 0.8137169232270517, 0.7887341466917981, 0.0, 0.7812420224282244, 0.0, 0.0, 0.7882292153812447, 0.803929009942553, 0.7894452596667566, 0.8081975640209453, 0.781470806021538, 0.7942947607644995, 0.8208773587783089, 0.8352537834392021, 0.8270044966640965, 0.7478952491740556, 0.827124254150043, 0.7948813200433711, 0.8088403946509641]"
